Date	Time	Open	High	Low	Close	Vol	OI	2009	2010	2011	2012	2013	2014	2015	2016	2017
4/23/2012	17:00	33.239	33.284	32.049	32.13	62996	27918				-0.033684211					
4/24/2012	17:00	32.419	32.709	32.234	32.345	47067	24659				0.006691566					
4/25/2012	17:00	32.384	32.564	31.524	31.955	66062	19778				-0.012057505					
4/26/2012	17:00	32.284	32.859	32.194	32.806	43708	9026				0.0266312					
4/27/2012	17:00	32.629	32.994	32.484	32.946	22059	2592				0.004267512					
4/30/2012	17:00	32.865	32.98	32.135	32.551	33899	59423				-0.011989316					
5/1/2012	17:00	32.551	32.9	32.325	32.465	24868	58495				-0.002642008					
5/2/2012	17:00	32.52	32.595	31.945	32.18	38348	59885				-0.008778685					
5/3/2012	17:00	32.18	32.21	31.37	31.545	41564	59638				-0.019732753					
5/4/2012	17:00	31.615	32.015	31.315	31.967	42379	60385				0.013377714					
5/7/2012	17:00	31.845	31.925	31.21	31.657	28351	60052				-0.009697501					
5/8/2012	17:00	31.615	31.66	30.67	30.994	45481	61107				-0.020943235					
5/9/2012	17:00	31	31.035	30.15	30.776	46846	61104				-0.007033619					
5/10/2012	17:00	30.785	30.99	30.475	30.713	33021	60215				-0.00204705					
5/11/2012	17:00	30.53	30.635	29.95	30.425	35664	59758				-0.009377137					
5/14/2012	17:00	30.415	30.535	29.61	29.888	36417	60013				-0.017649959					
5/15/2012	17:00	29.69	29.965	29.1	29.615	40316	60317				-0.009134101					
5/16/2012	17:00	29.15	29.5	28.265	28.731	60320	60367				-0.029849738					
5/17/2012	17:00	28.73	29.83	28.71	29.555	47897	59839				0.028679823					
5/18/2012	17:00	29.54	30.43	29.315	30.25	44463	58627				0.02351548					
5/21/2012	17:00	30.22	30.39	29.57	29.856	35869	59440				-0.013024793					
5/22/2012	17:00	30.005	30.31	29.46	29.714	42130	59313				-0.004756163					
5/23/2012	17:00	29.655	29.705	28.615	29.054	59168	59123				-0.022211752					
5/24/2012	17:00	29.295	30.05	29.12	29.692	46683	58886				0.021959111					
5/25/2012	17:00	29.785	30.1	29.41	29.921	31473	59036				0.007712515					
5/29/2012	17:00	30.13	30.295	29.245	29.326	55600	58164				-0.019885699					
5/30/2012	17:00	29.325	29.68	28.89	29.518	47762	58642				0.006547091					
5/31/2012	17:00	29.415	29.725	29.045	29.292	44716	58617				-0.007656345					
6/1/2012	17:00	29.22	30.215	28.705	30.047	65094	56360				0.025774956					
6/4/2012	17:00	30.215	30.215	29.49	29.542	32417	56142				-0.016807002					
6/5/2012	17:00	29.755	30.08	29.615	29.94	35742	55594				0.013472344					
6/6/2012	17:00	30.01	31.4	29.945	31.023	63114	54360				0.036172345					
6/7/2012	17:00	31	31.21	29.895	30.064	73325	50781				-0.030912549					
6/8/2012	17:00	30.12	30.185	29.445	30.006	42126	49208				-0.001929218					
6/11/2012	17:00	30.275	30.535	29.79	30.151	35865	46728				0.004832367					
6/12/2012	17:00	30.045	30.585	29.85	30.484	42080	45222				0.01104441					
6/13/2012	17:00	30.435	30.63	30.235	30.476	34046	42064				-0.000262433					
6/14/2012	17:00	30.335	30.61	29.685	29.942	42381	40564				-0.017521985					
6/15/2012	17:00	30.125	30.355	30.015	30.275	30645	40123				0.011121502					
6/18/2012	17:00	30.525	30.545	29.77	30.206	34525	37174				-0.002279108					
6/19/2012	17:00	30.21	30.435	29.805	29.903	35014	35867				-0.01003112					
6/20/2012	17:00	29.89	30.13	29.165	29.924	60931	33908				0.000702271					
6/21/2012	17:00	29.575	29.605	28.335	28.374	70340	34055				-0.051797888					
6/22/2012	17:00	28.36	28.53	28.045	28.196	49622	30815				-0.006273349					
6/25/2012	17:00	28.355	29.125	28.1	29.055	74888	23608				0.030465314					
6/26/2012	17:00	29	29.03	28.27	28.573	53358	15715				-0.016589227					
6/27/2012	17:00	28.57	28.81	28.135	28.477	52011	10220				-0.003359815					
6/28/2012	17:00	28.41	28.6	27.605	27.782	23940	3952				-0.024405661					
6/29/2012	17:00	27.816	29.406	27.756	29.103	55491	64019				0.047548773					
7/2/2012	17:00	28.991	29.096	28.676	28.99	24139	62993				-0.003882761					
7/3/2012	17:00	28.916	29.936	28.881	29.771	31630	62015				0.026940324					
7/5/2012	17:00	29.726	29.871	28.986	29.163	45194	61813				-0.020422559					
7/6/2012	17:00	29.161	29.286	28.396	28.411	39755	62419				-0.025786099					
7/9/2012	17:00	28.526	28.971	28.361	28.935	22101	62510				0.018443561					
7/10/2012	17:00	28.931	29.071	28.201	28.373	34626	63665				-0.019422844					
7/11/2012	17:00	28.261	28.731	28.251	28.514	33516	62021				0.004969513					
7/12/2012	17:00	28.596	28.841	27.916	28.652	41613	62919				0.004839728					
7/13/2012	17:00	28.651	29.041	28.551	28.86	27263	62640				0.007259528					
7/16/2012	17:00	28.891	28.916	28.351	28.812	25481	61334				-0.001663202					
7/17/2012	17:00	28.761	29.086	28.211	28.807	38337	61137				-0.000173539					
7/18/2012	17:00	28.751	28.836	28.341	28.586	24787	61726				-0.007671746					
7/19/2012	17:00	28.631	29.066	28.591	28.708	31619	61601				0.004267823					
7/20/2012	17:00	28.731	28.891	28.231	28.793	39273	60903				0.002960847					
7/23/2012	17:00	28.691	28.776	28.106	28.533	35626	61453				-0.009029973					
7/24/2012	17:00	28.476	28.636	28.066	28.302	39414	61759				-0.008095889					
7/25/2012	17:00	28.416	29.011	28.271	28.957	42546	60418				0.023143241					
7/26/2012	17:00	28.791	29.271	28.701	28.937	42526	60610				-0.000690679					
7/27/2012	17:00	28.921	29.341	28.801	28.989	34317	59636				0.001797007					
7/30/2012	17:00	29.176	29.686	29.006	29.524	30744	59220				0.018455276					
7/31/2012	17:00	29.616	29.826	29.356	29.405	36104	57565				-0.004030619					
8/1/2012	17:00	29.421	29.511	28.551	29.026	44101	58251				-0.012888964					
8/2/2012	17:00	28.831	29.271	28.371	28.486	43002	57326				-0.01860401					
8/3/2012	17:00	28.596	29.386	28.481	29.292	37445	56474				0.028294601					
8/6/2012	17:00	29.261	29.441	29.056	29.354	21865	55758				0.002116619					
8/7/2012	17:00	29.316	29.671	29.226	29.577	29271	52289				0.00759692					
8/8/2012	17:00	29.546	29.701	29.151	29.566	36277	49665				-0.000371911					
8/9/2012	17:00	29.486	29.676	29.326	29.588	24210	48324				0.000744098					
8/10/2012	17:00	29.576	29.806	29.021	29.553	40803	46545				-0.001182912					
8/13/2012	17:00	29.581	29.641	29.176	29.258	28031	44839				-0.009982066					
8/14/2012	17:00	29.256	29.461	29.066	29.254	21720	44849				-0.000136715					
8/15/2012	17:00	29.246	29.451	28.921	29.303	30348	41748				0.001674985					
8/16/2012	17:00	29.246	29.731	29.151	29.703	41947	40776				0.013650479					
8/17/2012	17:00	29.611	29.781	29.451	29.493	23860	37299				-0.007069993					
8/20/2012	17:00	29.546	30.281	29.366	30.084	31961	36503				0.020038653					
8/21/2012	17:00	30.246	30.951	30.101	30.919	41067	34930				0.027755618					
8/22/2012	17:00	30.751	31.376	30.661	31.047	45731	32420				0.004139849					
8/23/2012	17:00	31.276	32.281	31.251	31.947	66185	29234				0.028988308					
8/24/2012	17:00	31.991	32.261	31.681	32.112	44524	26191				0.005164804					
8/27/2012	17:00	32.261	32.716	32.071	32.539	58286	21386				0.01329721					
8/28/2012	17:00	32.161	32.466	31.976	32.366	45498	15082				-0.005316697					
8/29/2012	17:00	32.328	32.433	32.013	32.325	37346	74200				-0.001266761					
8/30/2012	17:00	32.168	32.373	31.668	31.849	46709	76146				-0.014725445					
8/31/2012	17:00	31.898	33.218	31.698	32.845	58817	77279				0.031272567					
9/3/2012	17:00	33.138	33.778	32.978	33.538	15043	78362				0.021099102					
9/4/2012	17:00	33.563	33.873	32.978	33.814	58174	78299				0.008229471					
9/5/2012	17:00	33.783	33.833	33.403	33.732	32363	77767				-0.002425031					
9/6/2012	17:00	33.718	34.443	33.648	34.077	52750	78070				0.010227677					
9/7/2012	17:00	34.103	35.178	33.408	35.093	59211	78841				0.029814831					
9/10/2012	17:00	35.113	35.423	34.688	35.036	42219	78378				-0.001624256					
9/11/2012	17:00	34.813	35.278	34.783	34.969	35539	78716				-0.001912319					
9/12/2012	17:00	34.903	35.548	33.913	34.695	67025	77994				-0.007835511					
9/13/2012	17:00	34.703	36.273	34.123	36.181	86221	80396				0.042830379					
9/14/2012	17:00	36.148	36.388	35.723	36.059	52960	80094				-0.003371936					
9/17/2012	17:00	36.028	36.343	35.248	35.77	43928	79002				-0.008014643					
9/18/2012	17:00	35.743	36.503	35.418	36.121	59582	81988				0.009812692					
9/19/2012	17:00	36.218	36.428	35.723	35.991	43836	80920				-0.003599014					
9/20/2012	17:00	36.008	36.203	35.523	36.085	46831	82010				0.002611764					
9/21/2012	17:00	36.083	36.663	35.768	36.041	63594	82842				-0.001219343					
9/24/2012	17:00	35.923	35.988	35.033	35.387	46792	82227				-0.018146					
9/25/2012	17:00	35.413	35.948	35.118	35.351	47279	84396				-0.001017323					
9/26/2012	17:00	35.193	35.513	34.763	35.343	48678	84679				-0.000226302					
9/27/2012	17:00	35.398	36.218	35.308	36.069	46757	86972				0.02054155					
9/28/2012	17:00	36.093	36.328	35.733	35.98	48178	86092				-0.002467493					
10/1/2012	17:00	35.933	36.848	35.613	36.355	58158	88676				0.010422457					
10/2/2012	17:00	36.153	36.518	35.823	36.072	33950	87317				-0.007784349					
10/3/2012	17:00	36.048	36.333	35.918	36.093	32355	87407				0.000582169					
10/4/2012	17:00	36.058	36.573	36.058	36.504	34973	88232				0.01138725					
10/5/2012	17:00	36.438	36.548	35.718	35.975	42872	87527				-0.014491563					
10/8/2012	17:00	35.973	36.008	35.023	35.42	33187	87360				-0.01542738					
10/9/2012	17:00	35.428	35.663	34.973	35.388	38651	87243				-0.000903444					
10/10/2012	17:00	35.328	35.593	35.148	35.512	37533	87831				0.003504013					
10/11/2012	17:00	35.413	35.783	35.218	35.485	33580	88228				-0.000760306					
10/12/2012	17:00	35.433	35.568	34.853	35.072	38299	87938				-0.011638721					
10/15/2012	17:00	34.858	34.873	33.973	34.146	41790	87143				-0.026402828					
10/16/2012	17:00	34.158	34.483	34.058	34.362	29109	85739				0.006325778					
10/17/2012	17:00	34.388	34.703	34.283	34.635	26210	84965				0.007944823					
10/18/2012	17:00	34.623	34.728	34.108	34.271	30690	84145				-0.0105096					
10/19/2012	17:00	34.218	34.318	33.348	33.5	47774	83002				-0.022497155					
10/22/2012	17:00	33.393	33.878	33.113	33.655	30194	82443				0.004626866					
10/23/2012	17:00	33.798	33.903	32.973	33.196	39930	81328				-0.01363839					
10/24/2012	17:00	33.103	33.458	32.938	33.023	38997	79975				-0.005211471					
10/25/2012	17:00	33.148	33.663	33.138	33.481	35484	78015				0.013869122					
10/26/2012	17:00	33.533	33.783	33.003	33.439	35150	77435				-0.001254443					
10/29/2012	17:00	33.518	33.633	33.083	33.148	16226	76334				-0.008702413					
10/30/2012	17:00	33.193	33.553	33.123	33.219	14462	76594				0.002141909					
10/31/2012	17:00	33.173	33.838	33.158	33.719	29549	77191				0.015051627					
11/1/2012	17:00	33.678	34.098	33.593	33.651	30535	76071				-0.002016667					
11/2/2012	17:00	33.683	33.768	32.218	32.26	62648	74300				-0.041336067					
11/5/2012	17:00	32.293	32.653	32.058	32.531	35628	71185				0.008400496					
11/6/2012	17:00	32.603	33.678	32.473	33.437	49537	69758				0.027850358					
11/7/2012	17:00	33.403	33.823	32.618	33.064	65303	66072				-0.011155307					
11/8/2012	17:00	33.233	33.853	33.033	33.643	43057	65301				0.017511493					
11/9/2012	17:00	33.723	34.188	33.468	34.002	49296	63013				0.010670868					
11/12/2012	17:00	34.053	34.148	33.578	33.925	32821	60688				-0.002264573					
11/13/2012	17:00	33.808	34.233	33.503	33.89	46457	59594				-0.001031688					
11/14/2012	17:00	33.878	34.333	33.768	34.283	44597	55989				0.011596341					
11/15/2012	17:00	34.148	34.178	33.553	34.077	55180	51721				-0.006008809					
11/16/2012	17:00	33.988	34.083	33.418	33.773	41818	50225				-0.008920973					
11/19/2012	17:00	33.688	34.618	33.688	34.592	49041	50841				0.024250141					
11/20/2012	17:00	34.483	34.663	34.263	34.333	45991	46884				-0.00748728					
11/21/2012	17:00	34.573	34.798	34.228	34.753	39057	44009				0.012233128					
11/23/2012	17:00	34.753	35.563	34.638	35.519	41118	43917				0.022041263					
11/26/2012	17:00	35.478	35.628	35.288	35.54	66228	33889				0.000591233					
11/27/2012	17:00	35.563	35.678	35.313	35.384	64031	21789				-0.00438942					
11/28/2012	17:00	35.39	35.445	34.305	35.08	68220	84100				-0.008591454					
11/29/2012	17:00	35.12	35.8	34.92	35.741	59535	90570				0.018842645					
11/30/2012	17:00	35.625	35.735	34.525	34.589	53331	89239				-0.032231891					
12/3/2012	17:00	34.805	35.24	34.765	35.069	31721	88402				0.013877244					
12/4/2012	17:00	35.03	35.06	34.055	34.118	48639	86640				-0.027117967					
12/5/2012	17:00	34.19	34.61	33.895	34.267	39488	85399				0.004367196					
12/6/2012	17:00	34.26	34.64	33.91	34.424	38644	85741				0.004581667					
12/7/2012	17:00	34.385	34.65	33.99	34.441	40752	85057				0.000493842					
12/10/2012	17:00	34.435	34.805	34.4	34.687	24949	85284				0.00714265					
12/11/2012	17:00	34.645	34.655	34.145	34.327	26518	84955				-0.010378528					
12/12/2012	17:00	34.375	35.185	34.305	35.092	46760	86405				0.022285664					
12/13/2012	17:00	34.83	34.83	33.59	33.665	60389	84070				-0.040664539					
12/14/2012	17:00	33.93	34.105	33.555	33.609	28647	82493				-0.001663449					
12/17/2012	17:00	33.71	33.795	33.39	33.59	28031	82214				-0.000565325					
12/18/2012	17:00	33.65	33.91	32.71	32.979	43558	81385				-0.018189937					
12/19/2012	17:00	33.03	33.18	32.34	32.426	45053	80377				-0.016768246					
12/20/2012	17:00	32.355	32.585	30.945	30.988	80015	80803				-0.044347129					
12/21/2012	17:00	31.265	31.635	30.98	31.513	40684	78810				0.016942042					
12/24/2012	17:00	31.33	31.705	31.175	31.207	13072	78902				-0.009710278					
12/26/2012	17:00	31.27	31.565	31.16	31.345	15022	78735				0.004422085					
12/27/2012	17:00	31.36	31.84	31.025	31.55	31211	80349				0.006540118					
12/28/2012	17:00	31.475	31.675	31.22	31.285	18925	80039				-0.008399366					
12/31/2012	17:00	31.39	31.79	31.23	31.537	18657	79887				0.008054978					
1/2/2013	17:00	31.68	32.845	31.535	32.317	36529	80604					0.024732853				
1/3/2013	17:00	32.335	32.535	31.325	32.03	40793	80920					-0.008880775				
1/4/2013	17:00	31.41	31.61	30.55	31.256	64245	77248					-0.024164845				
1/7/2013	17:00	31.545	31.785	31.17	31.392	35265	77760					0.004351165				
1/8/2013	17:00	31.455	31.9	31.395	31.775	42573	76670					0.012200561				
1/9/2013	17:00	31.705	31.885	31.375	31.559	34148	77223					-0.006797797				
1/10/2013	17:00	31.695	32.26	31.565	32.228	41341	76866					0.02119839				
1/11/2013	17:00	32.18	32.25	31.46	31.718	44255	75709					-0.015824749				
1/14/2013	17:00	31.73	32.48	31.69	32.42	41865	75512					0.022132543				
1/15/2013	17:00	32.375	32.925	32.275	32.839	42639	75226					0.012924121				
1/16/2013	17:00	32.75	32.88	32.4	32.852	31577	75690					0.000395871				
1/17/2013	17:00	32.8	33.24	32.36	33.12	51105	76714					0.008157799				
1/18/2013	17:00	33.055	33.45	32.98	33.242	36766	77264					0.003683575				
1/22/2013	17:00	33.335	33.675	33.125	33.487	44667	77682					0.007370194				
1/23/2013	17:00	33.49	33.795	33.41	33.749	35337	78766					0.007823932				
1/24/2013	17:00	33.55	33.555	32.915	33.032	48656	80171					-0.021245074				
1/25/2013	17:00	32.95	33.125	32.435	32.516	42376	79672					-0.015621216				
1/28/2013	17:00	32.47	32.63	32.055	32.09	37829	77954					-0.013101242				
1/29/2013	17:00	32.16	32.78	32.16	32.494	32350	76675					0.012589592				
1/30/2013	17:00	32.695	33.61	32.56	33.487	56691	78619					0.030559488				
1/31/2013	17:00	33.315	33.44	32.43	32.661	56110	75339					-0.024666288				
2/1/2013	17:00	32.73	33.47	32.61	33.268	53464	74159					0.018584857				
2/4/2013	17:00	33.185	33.235	32.695	33.026	33889	73514					-0.007274258				
2/5/2013	17:00	33.085	33.425	32.93	33.185	42498	71967					0.004814389				
2/6/2013	17:00	33.105	33.21	32.91	33.187	28250	70865					6.02682E-05				
2/7/2013	17:00	33.155	33.245	32.605	32.713	56558	66757					-0.014282701				
2/8/2013	17:00	32.77	33.005	32.64	32.751	36366	63889					0.001161618				
2/11/2013	17:00	32.76	32.845	32.13	32.22	35758	61677					-0.016213245				
2/12/2013	17:00	32.23	32.47	31.89	32.329	41467	58647					0.003382992				
2/13/2013	17:00	32.45	32.535	32.04	32.179	35077	53277					-0.004639797				
2/14/2013	17:00	32.07	32.37	31.52	31.663	48445	51992					-0.016035303				
2/15/2013	17:00	31.66	31.77	30.97	31.159	69899	50588					-0.015917633				
2/19/2013	17:00	31.245	31.46	30.485	30.732	75526	47473					-0.013703906				
2/20/2013	17:00	30.72	30.925	29.565	29.932	97743	41729					-0.026031498				
2/21/2013	17:00	29.82	30.19	29.6	30.009	73532	34587					0.002572498				
2/22/2013	17:00	29.955	30.205	29.645	29.77	43510	31947					-0.007964277				
2/25/2013	17:00	30.095	30.525	29.85	30.297	56861	23819					0.017702385				
2/26/2013	17:00	30.28	30.745	29.855	30.57	49693	70980					0.009010793				
2/27/2013	17:00	30.655	30.69	30.115	30.235	54373	76682					-0.010958456				
2/28/2013	17:00	30.265	30.44	29.65	29.682	47177	77494					-0.018290061				
3/1/2013	17:00	29.775	30.04	29.175	29.74	54219	78026					0.001954046				
3/4/2013	17:00	29.93	30.065	29.68	29.746	27313	78182					0.000201748				
3/5/2013	17:00	29.845	30.34	29.77	29.854	33646	78553					0.00363074				
3/6/2013	17:00	29.93	30.39	29.77	30.053	38686	77831					0.006665773				
3/7/2013	17:00	30.26	30.335	29.99	30.058	29523	79069					0.000166373				
3/8/2013	17:00	30.105	30.51	29.575	30.198	50432	77915					0.004657662				
3/11/2013	17:00	30.235	30.335	29.955	30.103	22867	78698					-0.003145904				
3/12/2013	17:00	30.205	30.6	30.12	30.421	26727	78280					0.010563731				
3/13/2013	17:00	30.38	30.53	30.085	30.208	33467	78975					-0.007001742				
3/14/2013	17:00	30.155	30.205	29.78	30.057	38839	79555					-0.004998676				
3/15/2013	17:00	30.05	30.26	29.94	30.101	23096	79825					0.001463885				
3/18/2013	17:00	30.1	30.36	29.835	30.124	34416	79594					0.000764094				
3/19/2013	17:00	30.115	30.34	29.87	30.093	33371	80510					-0.00102908				
3/20/2013	17:00	30.13	30.235	29.65	30.067	26944	80293					-0.000863988				
3/21/2013	17:00	30.05	30.575	29.955	30.462	35667	79734					0.013137327				
3/22/2013	17:00	30.39	30.42	29.755	29.948	39182	80114					-0.016873482				
3/25/2013	17:00	29.93	30.14	29.71	30.065	35086	78412					0.003906772				
3/26/2013	17:00	30.065	30.095	29.855	29.929	23152	77865					-0.004523532				
3/27/2013	17:00	29.975	30.035	29.33	29.862	46774	78785					-0.002238631				
3/28/2013	17:00	29.895	30.06	29.42	29.573	34141	78785					-0.009677851				
3/29/2013	17:00	29.573	29.573	29.573	29.573	35709	76946					0				
4/1/2013	17:00	29.46	29.61	29.06	29.194	34514	78073					-0.012815744				
4/2/2013	17:00	29.205	29.39	28.4	28.498	57907	78395					-0.023840515				
4/3/2013	17:00	28.455	28.565	27.92	28.047	63681	77202					-0.015825672				
4/4/2013	17:00	28.16	28.265	27.825	28.017	51524	76546					-0.001069633				
4/5/2013	17:00	28.08	28.55	27.98	28.47	44760	75536					0.016168755				
4/8/2013	17:00	28.535	28.715	28.32	28.388	31784	73432					-0.002880225				
4/9/2013	17:00	28.47	29.27	28.39	29.131	52480	69328					0.026173031				
4/10/2013	17:00	29.135	29.215	28.695	28.903	52664	67589					-0.007826714				
4/11/2013	17:00	28.83	29.035	28.59	28.947	39491	63102					0.001522333				
4/12/2013	17:00	28.825	28.89	26.975	27.581	102652	62193					-0.047189692				
4/15/2013	17:00	27.19	27.295	23.765	24.611	200499	59860					-0.107682825				
4/16/2013	17:00	23.935	25.225	23.25	24.878	107319	53763					0.010848807				
4/17/2013	17:00	24.62	24.975	24.085	24.557	83102	47841					-0.012902966				
4/18/2013	17:00	24.525	24.905	23.685	24.495	65399	43822					-0.002524738				
4/19/2013	17:00	24.5	25.07	24.115	24.21	48632	44114					-0.011635028				
4/22/2013	17:00	24.555	24.9	24.32	24.574	52304	38960					0.015035109				
4/23/2013	17:00	24.595	24.655	23.805	24.067	79429	35335					-0.020631562				
4/24/2013	17:00	24.135	24.575	24.055	24.083	65914	30754					0.000664811				
4/25/2013	17:00	24.36	25.61	24.27	25.39	76941	23198					0.054270647				
4/26/2013	17:00	25.563	26.043	24.828	24.996	64605	75005					-0.01551792				
4/29/2013	17:00	25.233	25.788	25.153	25.374	47452	79509					0.01512242				
4/30/2013	17:00	25.748	25.758	25.223	25.393	34736	78748					0.000748798				
5/1/2013	17:00	25.528	25.553	24.418	24.551	48280	80256					-0.033158745				
5/2/2013	17:00	24.778	25.398	24.578	25.038	44953	79060					0.019836259				
5/3/2013	17:00	24.998	25.588	24.623	25.222	55365	79962					0.00734883				
5/6/2013	17:00	25.358	25.628	25.028	25.163	21925	78708					-0.002339228				
5/7/2013	17:00	25.213	25.248	24.608	25.014	44440	78418					-0.005921393				
5/8/2013	17:00	25.073	25.303	24.848	25.135	35668	79145					0.004837291				
5/9/2013	17:00	25.108	25.378	24.728	25.119	37226	79137					-0.000636563				
5/10/2013	17:00	24.898	25.083	24.358	24.866	50250	78796					-0.010072057				
5/13/2013	17:00	24.988	25.048	24.678	24.904	31154	78436					0.001528191				
5/14/2013	17:00	24.828	24.968	24.283	24.587	39972	78731					-0.012728879				
5/15/2013	17:00	24.558	24.658	23.653	23.866	60478	80612					-0.02932444				
5/16/2013	17:00	23.773	23.978	23.268	23.867	45647	80347					4.19006E-05				
5/17/2013	17:00	23.858	23.953	23.318	23.56	43264	81313					-0.012862949				
5/20/2013	17:00	23.473	24.448	21.458	23.79	84790	81297					0.009762309				
5/21/2013	17:00	24.083	24.118	23.223	23.663	56680	80574					-0.005338377				
5/22/2013	17:00	23.568	24.498	23.353	23.68	73271	77863					0.000718421				
5/23/2013	17:00	23.423	23.853	23.128	23.716	43871	76667					0.00152027				
5/24/2013	17:00	23.748	23.808	23.478	23.704	25101	75454					-0.000505988				
5/28/2013	17:00	23.798	23.918	23.318	23.401	50235	75576					-0.012782653				
5/29/2013	17:00	23.448	23.688	23.338	23.661	27485	75004					0.011110636				
5/30/2013	17:00	23.628	24.268	23.518	23.898	49465	74871					0.010016483				
5/31/2013	17:00	23.913	24.063	23.308	23.451	42739	74422					-0.018704494				
6/3/2013	17:00	23.383	24.123	23.383	23.929	42543	73222					0.020382926				
6/4/2013	17:00	23.888	23.938	23.433	23.617	33345	71391					-0.013038572				
6/5/2013	17:00	23.713	23.948	23.498	23.68	34051	70841					0.00266757				
6/6/2013	17:00	23.683	24.048	23.463	23.915	56720	69244					0.009923986				
6/7/2013	17:00	23.783	23.963	22.718	22.951	78505	70055					-0.040309429				
6/10/2013	17:00	22.773	23.238	22.538	23.133	39817	66531					0.007929938				
6/11/2013	17:00	23.048	23.168	22.608	22.854	43736	64007					-0.012060693				
6/12/2013	17:00	22.783	23.158	22.663	23.004	35439	62032					0.006563402				
6/13/2013	17:00	22.908	23.123	22.708	22.791	49367	60987					-0.009259259				
6/14/2013	17:00	22.963	23.708	22.828	23.162	42222	58123					0.016278355				
6/17/2013	17:00	23.258	23.263	22.813	22.966	29726	57686					-0.008462136				
6/18/2013	17:00	22.973	23.098	22.653	22.885	42465	55131					-0.003526953				
6/19/2013	17:00	22.803	23.058	22.398	22.831	40247	52749					-0.002359624				
6/20/2013	17:00	22.483	22.488	20.723	21.031	120291	49303					-0.078840173				
6/21/2013	17:00	20.798	21.318	20.518	21.167	60027	42052					0.006466644				
6/24/2013	17:00	21.263	21.383	20.588	20.701	60579	36016					-0.022015401				
6/25/2013	17:00	20.803	20.998	20.608	20.734	64572	18657					0.001594126				
6/26/2013	17:00	20.747	20.792	19.567	19.795	58641	77997					-0.045287933				
6/27/2013	17:00	19.682	20.137	19.532	19.735	61659	81894					-0.003031068				
6/28/2013	17:00	19.662	20.827	19.352	20.652	78112	81558					0.04646567				
7/1/2013	17:00	20.682	21.257	20.542	20.76	51822	80979					0.005229518				
7/2/2013	17:00	20.772	20.972	20.402	20.491	31353	80034					-0.012957611				
7/3/2013	17:00	20.527	21.067	20.497	20.882	36189	79838					0.019081548				
7/5/2013	17:00	20.932	21.012	19.847	19.918	55511	81049					-0.046164161				
7/8/2013	17:00	20.037	20.447	19.852	20.22	29268	80150					0.015162165				
7/9/2013	17:00	20.237	20.667	20.112	20.32	33331	79662					0.004945598				
7/10/2013	17:00	20.392	20.722	20.167	20.347	36747	79051					0.00132874				
7/11/2013	17:00	20.727	21.432	20.612	21.138	53662	79391					0.03887551				
7/12/2013	17:00	21.307	21.372	20.802	20.974	27167	78627					-0.007758539				
7/15/2013	17:00	21.047	21.317	20.722	21.021	25175	79411					0.00224087				
7/16/2013	17:00	21.087	21.227	20.842	21.117	28078	78872					0.004566862				
7/17/2013	17:00	21.172	21.362	20.412	20.602	57575	79234					-0.024387934				
7/18/2013	17:00	20.432	20.752	20.397	20.571	38130	78125					-0.001504708				
7/19/2013	17:00	20.537	20.782	20.467	20.642	22255	78894					0.003451461				
7/22/2013	17:00	20.677	21.757	20.677	21.691	50294	79256					0.050818719				
7/23/2013	17:00	21.697	21.777	21.262	21.436	37249	76938					-0.011756028				
7/24/2013	17:00	21.617	21.672	21.147	21.202	38460	75205					-0.010916216				
7/25/2013	17:00	21.292	21.482	20.932	21.336	32824	74416					0.006320158				
7/26/2013	17:00	21.407	21.537	20.807	20.953	40463	74662					-0.017950881				
7/29/2013	17:00	21.102	21.382	20.842	21.046	31454	73344					0.004438505				
7/30/2013	17:00	20.982	21.057	20.682	20.862	29689	73320					-0.008742754				
7/31/2013	17:00	20.887	21.282	20.537	20.81	52163	74528					-0.00249257				
8/1/2013	17:00	20.987	21.137	20.692	20.806	37307	74000					-0.000192215				
8/2/2013	17:00	20.777	21.447	20.367	21.094	59687	73903					0.013842161				
8/5/2013	17:00	21.032	21.172	20.702	20.902	30039	72835					-0.009102114				
8/6/2013	17:00	20.857	20.962	20.622	20.705	34225	70145					-0.009424935				
8/7/2013	17:00	20.647	20.782	20.282	20.69	41517	67285					-0.000724463				
8/8/2013	17:00	20.707	21.492	20.637	21.375	58327	65864					0.033107782				
8/9/2013	17:00	21.407	21.762	21.227	21.589	51125	62632					0.010011696				
8/12/2013	17:00	21.862	22.627	21.802	22.521	68775	61936					0.043170133				
8/13/2013	17:00	22.552	22.932	22.302	22.525	61970	55813					0.000177612				
8/14/2013	17:00	22.602	23.037	22.447	22.969	52190	51697					0.019711432				
8/15/2013	17:00	23.047	24.372	22.887	24.117	89618	49111					0.049980408				
8/16/2013	17:00	24.117	24.582	23.937	24.504	69144	47273					0.016046772				
8/19/2013	17:00	24.432	24.787	24.137	24.348	47682	46717					-0.006366308				
8/20/2013	17:00	24.327	24.492	23.462	24.253	58691	43603					-0.003901758				
8/21/2013	17:00	24.182	24.542	23.937	24.145	52220	42421					-0.004453057				
8/22/2013	17:00	24.032	24.507	23.632	24.217	48801	39259					0.002981984				
8/23/2013	17:00	24.337	25.292	24.067	24.92	73101	35565					0.029029194				
8/26/2013	17:00	25.202	25.607	24.982	25.192	56698	29104					0.010914928				
8/27/2013	17:00	25.527	25.897	25.162	25.833	81229	18230					0.025444586				
8/28/2013	17:00	25.683	26.293	25.398	25.572	63197	81602					-0.010103356				
